frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,axis_right,735.0,60.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,contact_low,750.0,90.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,centroid,39.47318649291992,124.4763412475586,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,axis_front,40.0,141.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,axis_back,49.0,112.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,axis_left,49.0,113.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,axis_right,30.0,119.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,5,5,3,1.0,0.11917535840990832,person,0.40034031867980957,30.0,112.0,50.0,142.0,317,contact_low,40.0,139.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,centroid,685.808837890625,71.04867553710938,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,axis_front,652.0,59.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,axis_back,723.0,85.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,axis_left,696.0,100.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,axis_right,709.0,45.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,4,0,4,1.0,0.060408030386000726,truck,0.6101847290992737,652.0,45.0,724.0,101.0,3390,contact_low,690.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
3,1,1,4,0.597773897861196,14.924838747480276,person,0.8064125180244446,275.0,216.0,308.0,303.0,1988,centroid,292.9295654296875,259.9179992675781,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
